0/41256 (epoch 0), train_loss = 5.322, time/batch = 2.011
436/41256 (epoch 0), train_loss = 0.946, time/batch = 0.822
437/41256 (epoch 0), train_loss = 0.948, time/batch = 0.824
438/41256 (epoch 0), train_loss = 0.953, time/batch = 0.818
439/41256 (epoch 0), train_loss = 0.950, time/batch = 0.820
440/41256 (epoch 0), train_loss = 0.967, time/batch = 0.824
441/41256 (epoch 0), train_loss = 0.965, time/batch = 0.824
442/41256 (epoch 0), train_loss = 0.949, time/batch = 0.823
443/41256 (epoch 0), train_loss = 0.962, time/batch = 0.824
444/41256 (epoch 0), train_loss = 0.990, time/batch = 0.825
445/41256 (epoch 0), train_loss = 0.974, time/batch = 0.821
446/41256 (epoch 0), train_loss = 0.956, time/batch = 0.820
447/41256 (epoch 0), train_loss = 1.003, time/batch = 0.822
448/41256 (epoch 0), train_loss = 0.971, time/batch = 0.821
449/41256 (epoch 0), train_loss = 0.973, time/batch = 0.823
450/41256 (epoch 0), train_loss = 0.991, time/batch = 0.822
451/41256 (epoch 0), train_loss = 0.993, time/batch = 0.824
452/41256 (epoch 0), train_loss = 0.996, time/batch = 0.819
453/41256 (epoch 0), train_loss = 1.008, time/batch = 0.827
454/41256 (epoch 0), train_loss = 0.991, time/batch = 0.828
455/41256 (epoch 0), train_loss = 0.995, time/batch = 0.824
456/41256 (epoch 0), train_loss = 0.990, time/batch = 0.821
457/41256 (epoch 0), train_loss = 0.999, time/batch = 0.823
458/41256 (epoch 0), train_loss = 0.989, time/batch = 0.824
459/41256 (epoch 0), train_loss = 1.011, time/batch = 0.816
460/41256 (epoch 0), train_loss = 0.995, time/batch = 0.814
461/41256 (epoch 0), train_loss = 0.982, time/batch = 0.811
462/41256 (epoch 0), train_loss = 1.012, time/batch = 0.806
463/41256 (epoch 0), train_loss = 1.004, time/batch = 0.810
464/41256 (epoch 0), train_loss = 0.979, time/batch = 0.813
465/41256 (epoch 0), train_loss = 0.988, time/batch = 0.813
466/41256 (epoch 0), train_loss = 0.989, time/batch = 0.810
467/41256 (epoch 0), train_loss = 0.967, time/batch = 0.809
468/41256 (epoch 0), train_loss = 0.951, time/batch = 0.812
469/41256 (epoch 0), train_loss = 0.993, time/batch = 0.816
470/41256 (epoch 0), train_loss = 0.989, time/batch = 0.810
471/41256 (epoch 0), train_loss = 1.002, time/batch = 0.810
472/41256 (epoch 0), train_loss = 1.027, time/batch = 0.812
473/41256 (epoch 0), train_loss = 1.038, time/batch = 0.815
474/41256 (epoch 0), train_loss = 1.030, time/batch = 0.814
475/41256 (epoch 0), train_loss = 1.046, time/batch = 0.811
476/41256 (epoch 0), train_loss = 1.024, time/batch = 0.811
477/41256 (epoch 0), train_loss = 1.057, time/batch = 0.820
478/41256 (epoch 0), train_loss = 1.062, time/batch = 0.815
479/41256 (epoch 0), train_loss = 1.015, time/batch = 0.809
480/41256 (epoch 0), train_loss = 1.041, time/batch = 0.816
481/41256 (epoch 0), train_loss = 1.063, time/batch = 0.811
482/41256 (epoch 0), train_loss = 1.098, time/batch = 0.808
483/41256 (epoch 0), train_loss = 1.056, time/batch = 0.817
484/41256 (epoch 0), train_loss = 1.048, time/batch = 0.812
485/41256 (epoch 0), train_loss = 1.072, time/batch = 0.815
486/41256 (epoch 0), train_loss = 1.073, time/batch = 0.805
487/41256 (epoch 0), train_loss = 1.050, time/batch = 0.812
488/41256 (epoch 0), train_loss = 1.056, time/batch = 0.818
489/41256 (epoch 0), train_loss = 1.030, time/batch = 0.813
490/41256 (epoch 0), train_loss = 1.016, time/batch = 0.811
491/41256 (epoch 0), train_loss = 1.006, time/batch = 0.807
492/41256 (epoch 0), train_loss = 1.005, time/batch = 0.810
493/41256 (epoch 0), train_loss = 1.020, time/batch = 0.812
494/41256 (epoch 0), train_loss = 1.018, time/batch = 0.813
495/41256 (epoch 0), train_loss = 0.999, time/batch = 0.811
496/41256 (epoch 0), train_loss = 0.988, time/batch = 0.809
497/41256 (epoch 0), train_loss = 1.016, time/batch = 0.807
498/41256 (epoch 0), train_loss = 0.994, time/batch = 0.814
499/41256 (epoch 0), train_loss = 0.973, time/batch = 0.813
500/41256 (epoch 0), train_loss = 0.991, time/batch = 0.814
501/41256 (epoch 0), train_loss = 1.004, time/batch = 0.813
502/41256 (epoch 0), train_loss = 0.960, time/batch = 0.810
503/41256 (epoch 0), train_loss = 0.958, time/batch = 0.808
504/41256 (epoch 0), train_loss = 0.965, time/batch = 0.818
505/41256 (epoch 0), train_loss = 1.001, time/batch = 0.819
506/41256 (epoch 0), train_loss = 0.972, time/batch = 0.811
507/41256 (epoch 0), train_loss = 0.974, time/batch = 0.814
508/41256 (epoch 0), train_loss = 0.981, time/batch = 0.811
509/41256 (epoch 0), train_loss = 0.973, time/batch = 0.814
510/41256 (epoch 0), train_loss = 0.962, time/batch = 0.812
511/41256 (epoch 0), train_loss = 0.955, time/batch = 0.810
512/41256 (epoch 0), train_loss = 0.975, time/batch = 0.813
513/41256 (epoch 0), train_loss = 0.956, time/batch = 0.813
514/41256 (epoch 0), train_loss = 0.934, time/batch = 0.811
515/41256 (epoch 0), train_loss = 0.975, time/batch = 0.811
516/41256 (epoch 0), train_loss = 0.976, time/batch = 0.811
517/41256 (epoch 0), train_loss = 0.945, time/batch = 0.812
518/41256 (epoch 0), train_loss = 0.929, time/batch = 0.812
519/41256 (epoch 0), train_loss = 0.939, time/batch = 0.814
520/41256 (epoch 0), train_loss = 0.954, time/batch = 0.815
521/41256 (epoch 0), train_loss = 0.927, time/batch = 0.807
522/41256 (epoch 0), train_loss = 0.920, time/batch = 0.813
523/41256 (epoch 0), train_loss = 0.921, time/batch = 0.814
524/41256 (epoch 0), train_loss = 0.902, time/batch = 0.812
525/41256 (epoch 0), train_loss = 0.918, time/batch = 0.815
526/41256 (epoch 0), train_loss = 0.916, time/batch = 0.810
527/41256 (epoch 0), train_loss = 0.910, time/batch = 0.814
528/41256 (epoch 0), train_loss = 0.892, time/batch = 0.808
529/41256 (epoch 0), train_loss = 0.910, time/batch = 0.812
530/41256 (epoch 0), train_loss = 0.899, time/batch = 0.824
531/41256 (epoch 0), train_loss = 0.889, time/batch = 0.814
532/41256 (epoch 0), train_loss = 0.890, time/batch = 0.826
533/41256 (epoch 0), train_loss = 0.909, time/batch = 0.848
534/41256 (epoch 0), train_loss = 0.904, time/batch = 0.848
535/41256 (epoch 0), train_loss = 0.898, time/batch = 0.850
536/41256 (epoch 0), train_loss = 0.909, time/batch = 0.848
537/41256 (epoch 0), train_loss = 0.907, time/batch = 0.846
538/41256 (epoch 0), train_loss = 0.914, time/batch = 0.848
539/41256 (epoch 0), train_loss = 0.914, time/batch = 0.849
540/41256 (epoch 0), train_loss = 0.878, time/batch = 0.851
541/41256 (epoch 0), train_loss = 0.902, time/batch = 0.848
542/41256 (epoch 0), train_loss = 0.929, time/batch = 0.848
543/41256 (epoch 0), train_loss = 0.920, time/batch = 0.844
544/41256 (epoch 0), train_loss = 0.921, time/batch = 0.848
545/41256 (epoch 0), train_loss = 0.920, time/batch = 0.848
546/41256 (epoch 0), train_loss = 0.928, time/batch = 0.835
547/41256 (epoch 0), train_loss = 0.930, time/batch = 0.820
548/41256 (epoch 0), train_loss = 0.913, time/batch = 0.810
549/41256 (epoch 0), train_loss = 0.904, time/batch = 0.814
550/41256 (epoch 0), train_loss = 0.917, time/batch = 0.820
551/41256 (epoch 0), train_loss = 0.924, time/batch = 0.813
552/41256 (epoch 0), train_loss = 0.903, time/batch = 0.819
553/41256 (epoch 0), train_loss = 0.926, time/batch = 0.813
554/41256 (epoch 0), train_loss = 0.922, time/batch = 0.814
555/41256 (epoch 0), train_loss = 0.900, time/batch = 0.813
556/41256 (epoch 0), train_loss = 0.908, time/batch = 0.815
557/41256 (epoch 0), train_loss = 0.935, time/batch = 0.817
558/41256 (epoch 0), train_loss = 0.932, time/batch = 0.814
559/41256 (epoch 0), train_loss = 0.910, time/batch = 0.814
560/41256 (epoch 0), train_loss = 0.932, time/batch = 0.815
561/41256 (epoch 0), train_loss = 0.944, time/batch = 0.812
562/41256 (epoch 0), train_loss = 0.933, time/batch = 0.822
563/41256 (epoch 0), train_loss = 0.915, time/batch = 0.832
564/41256 (epoch 0), train_loss = 0.928, time/batch = 0.815
565/41256 (epoch 0), train_loss = 0.945, time/batch = 0.813
566/41256 (epoch 0), train_loss = 0.926, time/batch = 0.812
567/41256 (epoch 0), train_loss = 0.921, time/batch = 0.811
568/41256 (epoch 0), train_loss = 0.911, time/batch = 0.816
569/41256 (epoch 0), train_loss = 0.946, time/batch = 0.825
570/41256 (epoch 0), train_loss = 0.921, time/batch = 0.817
571/41256 (epoch 0), train_loss = 0.904, time/batch = 0.814
572/41256 (epoch 0), train_loss = 0.927, time/batch = 0.814
573/41256 (epoch 0), train_loss = 0.921, time/batch = 0.809
574/41256 (epoch 0), train_loss = 0.909, time/batch = 0.817
575/41256 (epoch 0), train_loss = 0.926, time/batch = 0.820
576/41256 (epoch 0), train_loss = 0.939, time/batch = 0.816
577/41256 (epoch 0), train_loss = 0.911, time/batch = 0.815
578/41256 (epoch 0), train_loss = 0.918, time/batch = 0.813
579/41256 (epoch 0), train_loss = 0.920, time/batch = 0.817
580/41256 (epoch 0), train_loss = 0.913, time/batch = 0.815
581/41256 (epoch 0), train_loss = 0.908, time/batch = 0.816
582/41256 (epoch 0), train_loss = 0.907, time/batch = 0.817
583/41256 (epoch 0), train_loss = 0.923, time/batch = 0.816
584/41256 (epoch 0), train_loss = 0.919, time/batch = 0.817
585/41256 (epoch 0), train_loss = 0.899, time/batch = 0.814
586/41256 (epoch 0), train_loss = 0.908, time/batch = 0.814
587/41256 (epoch 0), train_loss = 0.913, time/batch = 0.835
588/41256 (epoch 0), train_loss = 0.928, time/batch = 0.833
589/41256 (epoch 0), train_loss = 0.904, time/batch = 0.816
590/41256 (epoch 0), train_loss = 0.907, time/batch = 0.813
591/41256 (epoch 0), train_loss = 0.925, time/batch = 0.815
592/41256 (epoch 0), train_loss = 0.935, time/batch = 0.816
593/41256 (epoch 0), train_loss = 0.927, time/batch = 0.815
594/41256 (epoch 0), train_loss = 0.906, time/batch = 0.813
595/41256 (epoch 0), train_loss = 0.924, time/batch = 0.813
596/41256 (epoch 0), train_loss = 0.910, time/batch = 0.814
597/41256 (epoch 0), train_loss = 0.921, time/batch = 0.817
598/41256 (epoch 0), train_loss = 0.937, time/batch = 0.819
599/41256 (epoch 0), train_loss = 0.916, time/batch = 0.819
600/41256 (epoch 0), train_loss = 0.930, time/batch = 0.814
601/41256 (epoch 0), train_loss = 0.933, time/batch = 0.815
602/41256 (epoch 0), train_loss = 0.929, time/batch = 0.816
603/41256 (epoch 0), train_loss = 0.938, time/batch = 0.820
604/41256 (epoch 0), train_loss = 0.934, time/batch = 0.817
605/41256 (epoch 0), train_loss = 0.937, time/batch = 0.818
606/41256 (epoch 0), train_loss = 0.930, time/batch = 0.837
607/41256 (epoch 0), train_loss = 0.932, time/batch = 0.813
608/41256 (epoch 0), train_loss = 0.919, time/batch = 0.812
609/41256 (epoch 0), train_loss = 0.946, time/batch = 0.814
610/41256 (epoch 0), train_loss = 0.962, time/batch = 0.817
611/41256 (epoch 0), train_loss = 0.914, time/batch = 0.816
612/41256 (epoch 0), train_loss = 0.929, time/batch = 0.815
613/41256 (epoch 0), train_loss = 0.938, time/batch = 0.814
614/41256 (epoch 0), train_loss = 0.936, time/batch = 0.815
615/41256 (epoch 0), train_loss = 0.927, time/batch = 0.818
616/41256 (epoch 0), train_loss = 0.924, time/batch = 0.820
617/41256 (epoch 0), train_loss = 0.932, time/batch = 0.813
618/41256 (epoch 0), train_loss = 0.919, time/batch = 0.814
619/41256 (epoch 0), train_loss = 0.930, time/batch = 0.816
620/41256 (epoch 0), train_loss = 0.918, time/batch = 0.813
621/41256 (epoch 0), train_loss = 0.911, time/batch = 0.815
622/41256 (epoch 0), train_loss = 0.916, time/batch = 0.814
623/41256 (epoch 0), train_loss = 0.931, time/batch = 0.812
624/41256 (epoch 0), train_loss = 0.925, time/batch = 0.817
625/41256 (epoch 0), train_loss = 0.907, time/batch = 0.817
626/41256 (epoch 0), train_loss = 0.921, time/batch = 0.813
627/41256 (epoch 0), train_loss = 0.909, time/batch = 0.813
628/41256 (epoch 0), train_loss = 0.919, time/batch = 0.813
629/41256 (epoch 0), train_loss = 0.922, time/batch = 0.817
630/41256 (epoch 0), train_loss = 0.924, time/batch = 0.817
631/41256 (epoch 0), train_loss = 0.911, time/batch = 0.815
632/41256 (epoch 0), train_loss = 0.913, time/batch = 0.813
633/41256 (epoch 0), train_loss = 0.899, time/batch = 0.813
634/41256 (epoch 0), train_loss = 0.916, time/batch = 0.816
635/41256 (epoch 0), train_loss = 0.907, time/batch = 0.828
636/41256 (epoch 0), train_loss = 0.904, time/batch = 0.815
637/41256 (epoch 0), train_loss = 0.903, time/batch = 0.813
638/41256 (epoch 0), train_loss = 0.902, time/batch = 0.816
639/41256 (epoch 0), train_loss = 0.901, time/batch = 0.814
640/41256 (epoch 0), train_loss = 0.898, time/batch = 0.829
641/41256 (epoch 0), train_loss = 0.904, time/batch = 0.814
642/41256 (epoch 0), train_loss = 0.884, time/batch = 0.815
643/41256 (epoch 0), train_loss = 0.890, time/batch = 0.813
644/41256 (epoch 0), train_loss = 0.888, time/batch = 0.812
645/41256 (epoch 0), train_loss = 0.910, time/batch = 0.817
646/41256 (epoch 0), train_loss = 0.882, time/batch = 0.816
647/41256 (epoch 0), train_loss = 0.871, time/batch = 0.818
648/41256 (epoch 0), train_loss = 0.888, time/batch = 0.819
649/41256 (epoch 0), train_loss = 0.880, time/batch = 0.813
650/41256 (epoch 0), train_loss = 0.886, time/batch = 0.819
651/41256 (epoch 0), train_loss = 0.871, time/batch = 0.839
652/41256 (epoch 0), train_loss = 0.898, time/batch = 0.815
653/41256 (epoch 0), train_loss = 0.882, time/batch = 0.815
654/41256 (epoch 0), train_loss = 0.893, time/batch = 0.815
655/41256 (epoch 0), train_loss = 0.882, time/batch = 0.813
656/41256 (epoch 0), train_loss = 0.866, time/batch = 0.814
657/41256 (epoch 0), train_loss = 0.884, time/batch = 0.828
658/41256 (epoch 0), train_loss = 0.881, time/batch = 0.815
659/41256 (epoch 0), train_loss = 0.885, time/batch = 0.815
660/41256 (epoch 0), train_loss = 0.869, time/batch = 0.814
661/41256 (epoch 0), train_loss = 0.892, time/batch = 0.813
662/41256 (epoch 0), train_loss = 0.891, time/batch = 0.814
663/41256 (epoch 0), train_loss = 0.886, time/batch = 0.816
664/41256 (epoch 0), train_loss = 0.879, time/batch = 0.814
665/41256 (epoch 0), train_loss = 0.900, time/batch = 0.814
666/41256 (epoch 0), train_loss = 0.903, time/batch = 0.818
667/41256 (epoch 0), train_loss = 0.896, time/batch = 0.813
668/41256 (epoch 0), train_loss = 0.892, time/batch = 0.816
669/41256 (epoch 0), train_loss = 0.903, time/batch = 0.820
670/41256 (epoch 0), train_loss = 0.908, time/batch = 0.814
671/41256 (epoch 0), train_loss = 0.885, time/batch = 0.817
672/41256 (epoch 0), train_loss = 0.883, time/batch = 0.817
673/41256 (epoch 0), train_loss = 0.889, time/batch = 0.815
674/41256 (epoch 0), train_loss = 0.901, time/batch = 0.814
675/41256 (epoch 0), train_loss = 0.880, time/batch = 0.816
676/41256 (epoch 0), train_loss = 0.884, time/batch = 0.815
677/41256 (epoch 0), train_loss = 0.855, time/batch = 0.815
678/41256 (epoch 0), train_loss = 0.872, time/batch = 0.813
679/41256 (epoch 0), train_loss = 0.891, time/batch = 0.821
680/41256 (epoch 0), train_loss = 0.890, time/batch = 0.818
681/41256 (epoch 0), train_loss = 0.875, time/batch = 0.817
682/41256 (epoch 0), train_loss = 0.889, time/batch = 0.819
683/41256 (epoch 0), train_loss = 0.886, time/batch = 0.821
684/41256 (epoch 0), train_loss = 0.879, time/batch = 0.812
685/41256 (epoch 0), train_loss = 0.891, time/batch = 0.809
686/41256 (epoch 0), train_loss = 0.872, time/batch = 0.832
687/41256 (epoch 0), train_loss = 0.907, time/batch = 0.815
688/41256 (epoch 0), train_loss = 0.892, time/batch = 0.817
689/41256 (epoch 0), train_loss = 0.879, time/batch = 0.815
690/41256 (epoch 0), train_loss = 0.883, time/batch = 0.814
691/41256 (epoch 0), train_loss = 0.862, time/batch = 0.816
692/41256 (epoch 0), train_loss = 0.879, time/batch = 0.823
693/41256 (epoch 0), train_loss = 0.889, time/batch = 0.839
694/41256 (epoch 0), train_loss = 0.882, time/batch = 0.844
695/41256 (epoch 0), train_loss = 0.870, time/batch = 0.842
696/41256 (epoch 0), train_loss = 0.883, time/batch = 0.838
697/41256 (epoch 0), train_loss = 0.872, time/batch = 0.855
698/41256 (epoch 0), train_loss = 0.871, time/batch = 0.842
699/41256 (epoch 0), train_loss = 0.879, time/batch = 0.839
700/41256 (epoch 0), train_loss = 0.867, time/batch = 0.843
701/41256 (epoch 0), train_loss = 0.859, time/batch = 0.836
702/41256 (epoch 0), train_loss = 0.863, time/batch = 0.837
703/41256 (epoch 0), train_loss = 0.863, time/batch = 0.842
704/41256 (epoch 0), train_loss = 0.858, time/batch = 0.841
705/41256 (epoch 0), train_loss = 0.843, time/batch = 0.843
706/41256 (epoch 0), train_loss = 0.870, time/batch = 0.835
707/41256 (epoch 0), train_loss = 0.857, time/batch = 0.840
708/41256 (epoch 0), train_loss = 0.837, time/batch = 0.838
709/41256 (epoch 0), train_loss = 0.843, time/batch = 0.843
710/41256 (epoch 0), train_loss = 0.860, time/batch = 0.839
711/41256 (epoch 0), train_loss = 0.858, time/batch = 0.834
712/41256 (epoch 0), train_loss = 0.849, time/batch = 0.823
713/41256 (epoch 0), train_loss = 0.859, time/batch = 0.833
714/41256 (epoch 0), train_loss = 0.858, time/batch = 0.821
715/41256 (epoch 0), train_loss = 0.851, time/batch = 0.823
716/41256 (epoch 0), train_loss = 0.856, time/batch = 0.826
717/41256 (epoch 0), train_loss = 0.855, time/batch = 0.816
718/41256 (epoch 0), train_loss = 0.858, time/batch = 0.826
719/41256 (epoch 0), train_loss = 0.863, time/batch = 0.813
720/41256 (epoch 0), train_loss = 0.847, time/batch = 0.809
721/41256 (epoch 0), train_loss = 0.854, time/batch = 0.808
722/41256 (epoch 0), train_loss = 0.872, time/batch = 0.812
723/41256 (epoch 0), train_loss = 0.862, time/batch = 0.830
724/41256 (epoch 0), train_loss = 0.877, time/batch = 0.814
725/41256 (epoch 0), train_loss = 0.871, time/batch = 0.813
726/41256 (epoch 0), train_loss = 0.873, time/batch = 0.813
727/41256 (epoch 0), train_loss = 0.855, time/batch = 0.810
728/41256 (epoch 0), train_loss = 0.881, time/batch = 0.809
729/41256 (epoch 0), train_loss = 0.877, time/batch = 0.811
730/41256 (epoch 0), train_loss = 0.871, time/batch = 0.833
731/41256 (epoch 0), train_loss = 0.843, time/batch = 0.814
732/41256 (epoch 0), train_loss = 0.863, time/batch = 0.814
733/41256 (epoch 0), train_loss = 0.871, time/batch = 0.809
734/41256 (epoch 0), train_loss = 0.886, time/batch = 0.808
735/41256 (epoch 0), train_loss = 0.885, time/batch = 0.812
736/41256 (epoch 0), train_loss = 0.880, time/batch = 0.813
737/41256 (epoch 0), train_loss = 0.869, time/batch = 0.812
738/41256 (epoch 0), train_loss = 0.884, time/batch = 0.845
739/41256 (epoch 0), train_loss = 0.879, time/batch = 0.809
740/41256 (epoch 0), train_loss = 0.883, time/batch = 0.813
741/41256 (epoch 0), train_loss = 0.909, time/batch = 0.827
742/41256 (epoch 0), train_loss = 0.885, time/batch = 0.816
743/41256 (epoch 0), train_loss = 0.872, time/batch = 0.809
744/41256 (epoch 0), train_loss = 0.888, time/batch = 0.814
745/41256 (epoch 0), train_loss = 0.914, time/batch = 0.810
746/41256 (epoch 0), train_loss = 0.881, time/batch = 0.825
747/41256 (epoch 0), train_loss = 0.893, time/batch = 0.815
748/41256 (epoch 0), train_loss = 0.903, time/batch = 0.813
749/41256 (epoch 0), train_loss = 0.921, time/batch = 0.827
750/41256 (epoch 0), train_loss = 0.892, time/batch = 0.812
751/41256 (epoch 0), train_loss = 0.897, time/batch = 0.809
